host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
64228696,Marcio,Barra da Tijuca,Entire home/apt,3899,1,1,1,0
37150066,Pedro,Copacabana,Entire home/apt,199,2,0,1,0
59247038,Luiz Ricardo,Rio Comprido,Entire home/apt,252,1,0,1,0
24446407,Viviane,Barra da Tijuca,Entire home/apt,451,3,0,2,0
64226410,Daniele,Recreio dos Bandeirantes,Entire home/apt,451,1,0,1,0
56606910,Marina Lara,Gávea,Entire home/apt,1100,5,0,5,0
9465134,Aline,Jacarepaguá,Entire home/apt,699,1,0,5,0
64324892,Solange,Humaitá,Private room,300,1,3,1,0
2993297,Moyses,Freguesia (Jacarepaguá),Entire home/apt,1499,3,0,1,0
59035401,Daniella,Recreio dos Bandeirantes,Entire home/apt,560,2,1,1,0
58819666,Alexandre,Jacarepaguá,Entire home/apt,999,6,0,2,0
64338682,Isabel,Leblon,Entire home/apt,2254,14,0,1,0
53545308,Lou,Tijuca,Entire home/apt,131,1,0,2,0
728651,Fernando,Ipanema,Private room,222,4,0,4,0
70430673,Rosemary,Itanhangá,Entire home/apt,120,930,0,1,365
60477932,Bruno,Copacabana,Private room,199,1,4,1,0
32007453,Hilda,Barra da Tijuca,Entire home/apt,939,3,1,1,0
70475475,Daniel,Barra da Tijuca,Entire home/apt,1499,7,0,1,0
6626799,Clara,Recreio dos Bandeirantes,Private room,150,6,0,1,0
50111614,Angela,Barra da Tijuca,Entire home/apt,1315,7,1,2,0
9184500,Priscila,Glória,Entire home/apt,135,2,7,1,0
20859943,Paolo,Santa Teresa,Entire home/apt,300,1,0,1,0
54509911,Renata,Barra da Tijuca,Entire home/apt,349,1,3,1,0
54503848,Carlos,Recreio dos Bandeirantes,Entire home/apt,289,15,0,1,0
15717591,Branca,Ipanema,Private room,252,1,0,3,0
54529949,Heloisa Helena,Engenho de Dentro,Entire home/apt,1198,10,0,1,0
37310085,Luciana,São Cristóvão,Entire home/apt,116,2,0,1,0
22405226,Gabriel,Copacabana,Entire home/apt,488,5,0,1,0
17344457,Dani,Jacarepaguá,Entire home/apt,1127,10,0,1,0
13893389,Costanza,Glória,Private room,349,2,2,1,0
55288696,Laura,Botafogo,Entire home/apt,800,1,0,1,0
52457356,Renato,Jacarepaguá,Entire home/apt,391,3,1,1,0
53490848,Sabrina,Botafogo,Private room,199,3,0,1,0
55304666,Yago,Jacarepaguá,Entire home/apt,901,15,1,1,0
55312101,Renato,Barra da Tijuca,Entire home/apt,1465,20,0,1,0
55394714,Neuza,Barra da Tijuca,Private room,300,1,4,2,0
55310223,Meiry,Ipanema,Entire home/apt,800,5,0,1,0
55328512,Natasha & Ivo,Leblon,Entire home/apt,338,4,1,1,0
55198251,Monique,Barra da Tijuca,Entire home/apt,4950,1,0,1,0
55389876,André,Flamengo,Entire home/apt,398,3,1,1,0
18340511,Matheus,Copacabana,Private room,150,4,6,1,0
15384000,Gabriela,Humaitá,Entire home/apt,338,2,15,2,0
54230787,Kalyla,Centro,Entire home/apt,300,6,0,1,0
55421369,Sergio,Recreio dos Bandeirantes,Entire home/apt,150,500,0,2,0
55428491,Adriano,Jacarepaguá,Entire home/apt,1100,25,0,1,0
55429756,Diana,Santa Teresa,Entire home/apt,398,3,0,1,0
55435914,Maria Inês,Leme,Entire home/apt,751,1,0,1,0
55441121,Kalec,Flamengo,Private room,113,1,0,1,0
2599256,Marc,Leblon,Entire home/apt,2501,1,0,7,0
55443976,Renata,Humaitá,Entire home/apt,1690,1,0,1,0
3069198,Érika,Itanhangá,Entire home/apt,1198,1,0,1,0
55461079,Silvia,Jacarepaguá,Entire home/apt,1840,1,0,1,0
55457659,Neuza,Camorim,Entire home/apt,1878,2,0,1,0
55468126,Van,Recreio dos Bandeirantes,Private room,101,2,0,1,0
7242899,Hettie,Humaitá,Entire home/apt,252,7,0,1,0
25749121,Andrea,Barra da Tijuca,Private room,180,3,0,2,0
12538017,Miguel,Copacabana,Entire home/apt,1998,1,0,5,0
51084297,Adriano,Copacabana,Entire home/apt,331,3,1,1,0
56689758,Eduardo,Barra da Tijuca,Entire home/apt,376,3,1,1,0
52560065,Paola,Botafogo,Entire home/apt,300,1,0,1,0
55533122,Gavea Tropical,Gávea,Private room,1499,1,0,2,0
56591302,Sylvia,Santa Teresa,Private room,131,2,3,1,0
48653734,Reinaldo Jacques,Taquara,Private room,71,3,1,7,0
56572109,Doris,Ipanema,Entire home/apt,1998,1,0,1,0
15273025,Vanessa,Botafogo,Entire home/apt,150,10,2,2,0
45378237,Roberto,Recreio dos Bandeirantes,Entire home/apt,1878,2,0,2,0
56609147,Elisa,Catete,Entire home/apt,282,4,2,1,0
56615413,Igor,Méier,Entire home/apt,500,5,0,1,0
56624365,Giselle,Camorim,Entire home/apt,939,1,2,1,0
56632253,Eliane,Freguesia (Jacarepaguá),Entire home/apt,169,1,2,1,0
56638304,Gabriela,Cosme Velho,Private room,79,1,1,1,0
56639542,Arnaldo,Recreio dos Bandeirantes,Entire home/apt,1878,15,0,1,0
54746758,Claudia,Copacabana,Entire home/apt,601,3,1,1,0
56647762,Evellyn,Marechal Hermes,Entire home/apt,563,1,2,1,0
29744388,Gabriela,Ipanema,Private room,90,1,7,2,0
56688677,Pedro Antonio,Recreio dos Bandeirantes,Entire home/apt,3756,1,0,1,0
15486048,Dafne,Tijuca,Entire home/apt,792,2,0,2,0
26201788,Caio,Barra da Tijuca,Private room,319,4,2,1,0
56731715,Raphaela Ballesteros,Jacarepaguá,Entire home/apt,1577,1,0,1,0
56759581,Eduardo,Jacarepaguá,Entire home/apt,2366,3,0,1,0
56763757,Ana,Jacarepaguá,Entire home/apt,699,12,0,1,0
50335193,Esther,Barra da Tijuca,Entire home/apt,1127,10,0,2,0
56224702,Nelson,Leme,Entire home/apt,2700,7,0,1,0
32528424,Igor,Centro,Entire home/apt,259,4,1,1,0
43290078,Ricardo,Flamengo,Entire home/apt,109,7,1,1,0
56232104,Fabiola,Leblon,Entire home/apt,349,1,0,1,0
58482619,Pedro,Barra da Tijuca,Entire home/apt,500,7,0,1,0
56253870,Caroline,Copacabana,Entire home/apt,1198,1,0,2,0
13446221,Daniel,Cosme Velho,Private room,120,3,0,1,0
56258754,Mauro Monteiro,Recreio dos Bandeirantes,Entire home/apt,398,5,1,1,0
45684460,Juliana,Lagoa,Entire home/apt,391,7,0,1,0
10054945,Natalie,Botafogo,Private room,64,2,0,4,0
56343807,German,Catete,Entire home/apt,300,3,0,1,0
56094235,Loredana,Copacabana,Entire home/apt,500,3,2,1,0
43732974,Janice,Copacabana,Entire home/apt,308,5,0,1,0
55050098,Gabriella,Santa Teresa,Entire home/apt,188,1,0,2,0
1221815,Pedro,Leblon,Entire home/apt,751,16,0,3,0
55601443,Adriano,São Cristóvão,Entire home/apt,169,1,0,1,0
37873069,Caio,Jacarepaguá,Entire home/apt,4507,1,0,1,0
15428410,Elizabeth,Barra da Tijuca,Entire home/apt,699,20,0,1,0
45549777,Daniel,Barra da Tijuca,Entire home/apt,451,2,2,1,0
49111020,Dany,Barra da Tijuca,Entire home/apt,526,1,0,1,0
56364060,Ligia,Botafogo,Entire home/apt,300,3,3,1,0
58461769,Simone Marson,Laranjeiras,Entire home/apt,439,3,4,1,0
58712895,Evelyn,Jacarepaguá,Entire home/apt,980,7,0,1,0
53449226,Rafaella,Recreio dos Bandeirantes,Entire home/apt,601,5,0,1,0
58468492,Clovis,Recreio dos Bandeirantes,Entire home/apt,3005,7,0,1,0
58512305,Lourdes,Barra da Tijuca,Entire home/apt,1701,7,0,1,0
58502495,Guilherme,Barra da Tijuca,Entire home/apt,300,1,0,1,0
58554660,Fabio,Jacarepaguá,Entire home/apt,1690,1,0,1,0
32291397,Paula,Botafogo,Entire home/apt,1198,7,0,1,0
23798184,Valeria,Jacarepaguá,Entire home/apt,1690,18,0,1,0
58589289,Raquel,Jacarepaguá,Entire home/apt,1198,1,0,1,0
50823532,Dejalmir Marques,Vargem Pequena,Entire home/apt,1198,1,0,1,0
58680035,Vilma,Barra da Tijuca,Entire home/apt,1998,7,0,1,0
22487303,Marco,Recreio dos Bandeirantes,Entire home/apt,300,15,0,1,0
58707720,Ricardo,Barra da Tijuca,Entire home/apt,1499,15,0,1,0
58858477,Andrea,Engenho de Dentro,Entire home/apt,500,2,0,2,0
39895951,Claudia,Joá,Entire home/apt,391,4,1,2,0
59327173,Tatiana,Tijuca,Private room,120,3,0,1,0
59331183,Bruno,Recreio dos Bandeirantes,Entire home/apt,252,7,0,1,0
5164354,Arthur,Flamengo,Entire home/apt,177,4,5,1,0
47250977,Laura & Marion,Copacabana,Private room,150,2,1,1,0
6526531,Helena,Tijuca,Entire home/apt,150,3,1,1,0
18978684,Bruno,Ipanema,Entire home/apt,901,3,4,1,0
13242801,Anelisa,Laranjeiras,Entire home/apt,751,7,1,1,0
13769974,Margarita,Barra da Tijuca,Entire home/apt,781,7,0,2,0
1746646,Nathalia,Jacarepaguá,Entire home/apt,751,1,1,1,0
5130032,Marie Louise,Catete,Entire home/apt,158,1,1,1,0
49955940,Carlos,Recreio dos Bandeirantes,Entire home/apt,1957,1,0,1,0
49959766,Kamila,Botafogo,Private room,199,1,1,1,0
18931430,Leticia,Humaitá,Entire home/apt,1502,15,0,1,0
3751557,Graziella,Urca,Private room,421,4,1,4,0
50059551,Eurico,Barra da Tijuca,Entire home/apt,563,1,2,2,0
49446215,Rafael,Jacarepaguá,Entire home/apt,1198,7,1,1,0
50223046,Gaëtan,Copacabana,Entire home/apt,1209,4,0,1,0
50112392,Hector,Barra da Tijuca,Entire home/apt,300,3,5,1,0
50111614,Angela,Copacabana,Entire home/apt,3801,5,0,2,0
50121487,Marco,Centro,Entire home/apt,1127,1,0,1,0
50123788,Andreas,Jardim Botânico,Entire home/apt,3001,4,0,1,0
44877015,Clara,Copacabana,Private room,105,1,2,2,0
50115904,Antonio,Copacabana,Entire home/apt,578,7,0,1,0
23893012,Priscilla Caroline,Vila Isabel,Entire home/apt,150,2,5,2,0
49626612,Juliana,Santa Teresa,Entire home/apt,199,1,0,1,0
36430350,Sandro,Centro,Entire home/apt,500,1,0,2,0
50200739,Adriano,Jacarepaguá,Entire home/apt,1499,5,0,1,0
50205826,Carolina,Copacabana,Entire home/apt,252,2,0,1,0
50209801,Vanessa,Tijuca,Entire home/apt,2501,1,0,2,0
50221955,Lilian,Copacabana,Entire home/apt,150,2,23,1,0
12837338,Isabela,Laranjeiras,Entire home/apt,304,4,2,1,0
1543717,Pedro,Copacabana,Entire home/apt,500,3,4,1,0
17773230,Rodrigo,Barra da Tijuca,Entire home/apt,1198,2,1,1,0
50510201,Solange,Copacabana,Entire home/apt,451,3,0,1,0
50249137,Vladimir,Colégio,Entire home/apt,79,1,0,1,0
48248701,Miguel,Campo Grande,Private room,150,1,0,4,0
12023207,Micheline,Botafogo,Private room,240,3,0,1,0
13452838,Cécile,Copacabana,Private room,563,4,1,1,0
52501214,Eduardo,Ipanema,Entire home/apt,597,3,0,1,0
52530235,Apartamento,Copacabana,Entire home/apt,398,1,0,1,0
31553171,José Augusto,Recreio dos Bandeirantes,Entire home/apt,751,2,0,1,0
52559019,Rodolpho,Centro,Entire home/apt,800,1,0,1,0
52785751,Monica,Tijuca,Entire home/apt,349,1,0,1,0
35576191,Marcia,Copacabana,Entire home/apt,398,10,2,1,4
9667381,Washington,Copacabana,Entire home/apt,252,1,0,3,0
52082196,Marcos,Maracanã,Entire home/apt,7512,1,0,1,0
45001055,Diego,Recreio dos Bandeirantes,Entire home/apt,826,7,1,1,0
1284127,Adriana,Ipanema,Private room,759,4,0,4,0
16164957,Pedro,Vila Isabel,Entire home/apt,56,4,0,1,0
1932087,Cristiana,Copacabana,Private room,120,4,6,3,0
52118404,Paula,Urca,Private room,86,2,0,1,0
4813572,Taissa,Barra da Tijuca,Entire home/apt,1198,4,1,1,0
1932087,Cristiana,Copacabana,Private room,79,3,4,3,0
50127630,Katia,Leme,Entire home/apt,3380,20,0,2,0
18720350,Paulo,São Conrado,Entire home/apt,3500,7,0,1,0
28684156,Fábio,Ipanema,Entire home/apt,680,3,1,2,0
65969668,Flavia,Recreio dos Bandeirantes,Entire home/apt,1690,5,0,1,0
70701631,Natan,Pechincha,Entire home/apt,285,11,0,1,0
70781726,Mary,Todos os Santos,Shared room,188,1,2,1,0
72374124,Leonardo,Leblon,Private room,563,1,0,1,0
72386672,Julio Cezar,Copacabana,Entire home/apt,1127,3,0,1,0
47201817,Wesley,Jacarepaguá,Entire home/apt,4507,10,0,2,0
72193444,Antonio,Anil,Entire home/apt,751,15,0,1,0
64512868,Ana Paula,Recreio dos Bandeirantes,Entire home/apt,2501,1,0,1,0
70179537,Romulo,Barra da Tijuca,Entire home/apt,199,2,4,1,0
38751860,Eduardo,Copacabana,Entire home/apt,319,5,2,7,0
72461831,Luiza,Jardim Botânico,Private room,500,3,2,1,0
70006106,Yuri,Barra da Tijuca,Entire home/apt,1127,10,0,1,0
64464211,Sergio,Curicica,Entire home/apt,1499,20,0,1,0
64054422,Yasmin,Recreio dos Bandeirantes,Entire home/apt,999,15,0,1,0
64468114,Jacinta,Méier,Private room,199,5,0,1,0
59574800,Lara Thereza,Jacarepaguá,Entire home/apt,349,2,1,1,0
64168950,Dalva,Barra da Tijuca,Entire home/apt,1127,1,0,1,0
64543152,Luiz,Barra da Tijuca,Entire home/apt,500,3,0,1,0
2150244,Rogério,Rio Comprido,Entire home/apt,150,20,0,2,0
64549855,Raphael,Jacarepaguá,Entire home/apt,1052,1,0,1,0
22022120,Matheus,Camorim,Entire home/apt,282,1,15,1,0
64558761,Diego,Jacarepaguá,Entire home/apt,1348,1,2,1,0
64561257,María Belén,Recreio dos Bandeirantes,Entire home/apt,199,1,3,1,0
9872106,Madelaine,Barra da Tijuca,Entire home/apt,398,1,0,1,0
64574216,Selmo,Barra da Tijuca,Entire home/apt,1198,7,0,1,0
64639762,Catia,Jacarepaguá,Entire home/apt,849,1,0,1,0
64620427,Mauro,Barra da Tijuca,Entire home/apt,4101,2,0,1,0
64641458,Kassandra,Tijuca,Entire home/apt,849,7,0,1,0
4489574,Manuela,Botafogo,Private room,169,1,0,2,0
13343737,Roberta,Taquara,Private room,252,7,0,1,0
64966808,Livia,Recreio dos Bandeirantes,Entire home/apt,992,3,0,1,0
29756772,Maria Cristina,Vargem Grande,Entire home/apt,601,1,0,1,0
64662160,Sarine,Tijuca,Entire home/apt,451,1,0,1,0
23263406,Neyliane,Botafogo,Private room,71,1,2,3,0
14716634,Omar & Fernanda,Flamengo,Entire home/apt,481,1,0,1,0
65094657,Fran,Botafogo,Entire home/apt,199,1,21,2,0
26411572,Victoria,Botafogo,Entire home/apt,270,2,4,1,0
58840633,Gustavo Matta,Barra da Tijuca,Entire home/apt,1998,15,0,1,0
26095032,Alan,Centro,Entire home/apt,800,1,0,1,0
65081153,Jr,Leme,Entire home/apt,901,1,0,1,0
13488359,Simone,Campo Grande,Private room,90,1,0,1,0
65077894,Pedro,Laranjeiras,Private room,56,1,1,3,0
65094694,Cesar Augusto,Copacabana,Entire home/apt,300,5,1,1,0
64889398,Maria Fernanda Pio,Jacarepaguá,Entire home/apt,500,3,2,3,0
21298800,Ana,Jardim Botânico,Private room,218,1,0,3,0
65127234,Maura,Recreio dos Bandeirantes,Private room,1401,10,0,1,0
65135322,Marcelo,Recreio dos Bandeirantes,Entire home/apt,751,10,0,1,0
832127,Teresa,Botafogo,Entire home/apt,1750,20,0,1,0
64922906,Gilmar,Jardim Sulacap,Private room,563,7,0,2,0
57391760,Carla,Copacabana,Entire home/apt,177,2,0,1,4
65221961,Rosa,Laranjeiras,Entire home/apt,300,2,1,1,0
64021405,Silvia,Flamengo,Entire home/apt,398,2,0,1,0
65224652,Karius,Barra da Tijuca,Entire home/apt,1352,3,0,1,0
65228975,Mariana,Barra da Tijuca,Entire home/apt,1600,3,0,1,0
10988167,Simone,Barra da Tijuca,Entire home/apt,331,4,0,1,0
52566092,Jotape,Jacarepaguá,Entire home/apt,1961,1,0,2,0
20822390,Kelly,Jacarepaguá,Entire home/apt,980,14,0,1,0
33117875,Túlio,Olaria,Private room,53,2,2,1,0
65283902,Julia,Vargem Pequena,Entire home/apt,3001,1,0,1,0
474764,Bruno,Centro,Entire home/apt,800,5,0,1,0
64982740,Monique,Jacarepaguá,Private room,500,5,1,1,0
59382360,Novimovel,Barra da Tijuca,Entire home/apt,999,3,0,7,0
35411547,Luiz,Recreio dos Bandeirantes,Entire home/apt,1085,12,0,1,0
60499041,Pedro,Recreio dos Bandeirantes,Entire home/apt,1149,1,0,3,0
11695158,Ana,Lagoa,Entire home/apt,398,1,2,1,0
65356312,Livia E Fabricio,Barra da Tijuca,Entire home/apt,958,4,0,1,0
6532598,Isabel,Leblon,Entire home/apt,398,4,0,1,0
31578461,Maysa,Engenho de Dentro,Entire home/apt,199,1,2,2,0
16900953,"Fredson, Renata E Tássia",Glória,Private room,101,1,1,3,0
65451439,Elnio,Barra da Tijuca,Entire home/apt,751,2,2,1,0
65464781,Daniela,Copacabana,Entire home/apt,500,3,0,2,0
21333780,Rodrigo,Taquara,Entire home/apt,263,5,0,1,0
57874502,Fabio,Camorim,Entire home/apt,849,5,1,1,0
65474896,Vivian,Olaria,Private room,101,1,0,1,0
65482015,Carolina,Barra da Tijuca,Entire home/apt,999,3,0,1,0
62165591,Patricia,Lagoa,Entire home/apt,3001,14,0,1,0
66875965,Maria,Leme,Entire home/apt,642,7,0,1,0
66878756,Eduardo,Barra da Tijuca,Entire home/apt,4000,1,0,1,0
60266880,Paula,Jacarepaguá,Entire home/apt,1450,20,0,1,0
66884210,Roberto,Barra da Tijuca,Entire home/apt,12000,1,0,2,0
66899935,Beth,Barra da Tijuca,Entire home/apt,601,15,0,1,0
22922201,Andrea,Jacarepaguá,Entire home/apt,999,20,0,1,0
69780598,Marcia,Jacarepaguá,Private room,526,8,0,2,0
2536988,Celeste,Botafogo,Private room,90,8,0,3,0
14649721,Aline,Barra da Tijuca,Private room,530,1,2,1,0
15129528,Simone,Jacarepaguá,Entire home/apt,751,5,0,3,0
66918049,Luiz Gustavo,Jacarepaguá,Entire home/apt,398,3,0,1,0
835831,Alex,Catete,Entire home/apt,274,15,1,2,0
69889648,Thiago,Botafogo,Entire home/apt,451,10,0,1,0
66941053,Marcos,Barra da Tijuca,Entire home/apt,800,7,0,1,0
69948870,Roni,Barra da Tijuca,Entire home/apt,1900,3,1,1,0
65077894,Pedro,Laranjeiras,Private room,79,1,0,3,0
69950688,Suellen,Camorim,Entire home/apt,601,1,0,1,0
41055934,Roseli,Copacabana,Private room,319,3,0,2,0
63347109,Samantha,Botafogo,Entire home/apt,300,1,0,1,0
3858121,Carolina,Recreio dos Bandeirantes,Entire home/apt,180,1,29,1,0
63354161,Renata,Botafogo,Entire home/apt,999,7,0,1,0
37871260,Marta,Copacabana,Private room,101,1,0,1,0
56399629,Sandra,Leblon,Entire home/apt,244,3,0,2,0
61557013,Ricardo,Copacabana,Entire home/apt,1198,7,0,1,0
50828180,Claudio,Jacarepaguá,Entire home/apt,999,15,0,1,0
14315601,Aroldo,Barra da Tijuca,Entire home/apt,267,365,0,33,362
61665623,Renan,Gardênia Azul,Private room,79,1,14,1,0
55710649,Ana,Copacabana,Entire home/apt,180,5,4,1,0
2495537,Diego,Barra da Tijuca,Entire home/apt,999,7,1,1,0
66346758,Maria,Copacabana,Entire home/apt,1799,10,0,4,0
44448048,Lucas,Jardim Botânico,Entire home/apt,999,1,0,1,0
66357661,José Mateus,Barra da Tijuca,Entire home/apt,2501,1,0,1,0
66450049,Rita De Cássia,Praça da Bandeira,Private room,131,1,0,1,0
66582437,Roberto,Copacabana,Entire home/apt,150,2,42,1,0
66466305,Vera,Jardim Botânico,Entire home/apt,300,3,1,1,0
60402484,Marisa,São Conrado,Entire home/apt,849,20,0,2,0
34002855,Rita,Recreio dos Bandeirantes,Entire home/apt,601,10,0,5,0
52556990,Alex,Vargem Grande,Entire home/apt,3756,1,0,1,0
66489293,Susan Karin,Urca,Entire home/apt,300,1,0,1,0
56913494,Ricardo,Leblon,Entire home/apt,500,2,1,1,0
20770096,Isabella,Jacarepaguá,Entire home/apt,977,7,0,1,0
58817435,Fernanda,Recreio dos Bandeirantes,Entire home/apt,3452,1,0,1,0
68140940,Sheila,Botafogo,Entire home/apt,162,2,18,1,0
13338150,Erika,Barra da Tijuca,Entire home/apt,428,10,0,2,0
66559017,Christowão,Barra da Tijuca,Entire home/apt,1799,15,0,1,0
9336118,Simone,Vila Isabel,Shared room,60,1,1,3,0
66561971,Andrea,Tijuca,Private room,999,3,0,1,0
68209189,Nathalia,Barra da Tijuca,Entire home/apt,68,1,41,1,0
65812654,Gabriela,Botafogo,Private room,349,3,1,2,0
67067719,Elisa,Gávea,Entire home/apt,1127,20,0,1,0
67076278,Gisele,Camorim,Entire home/apt,1300,1,0,1,0
67076299,Felipe,Copacabana,Entire home/apt,2501,1,1,1,0
67090325,Eva,Tanque,Entire home/apt,398,1,2,1,0
55781493,Cristiane,Recreio dos Bandeirantes,Entire home/apt,8639,15,0,1,0
55934670,Malen Cristi,Recreio dos Bandeirantes,Entire home/apt,939,5,0,1,0
38591669,Marcelo,Jacarepaguá,Entire home/apt,3598,1,1,1,0
55716380,Jose Mauricio,Jacarepaguá,Entire home/apt,714,10,1,1,0
56028879,Leonardo,Copacabana,Entire home/apt,398,5,1,1,0
22506449,Tahise,Tijuca,Private room,300,15,0,1,0
32367874,Mina,Tijuca,Entire home/apt,252,1,1,1,0
3405636,André,Ipanema,Entire home/apt,601,5,0,1,0
47847498,Lia,Jardim Botânico,Entire home/apt,398,3,8,2,0
47920608,Adriana,Recreio dos Bandeirantes,Private room,128,2,0,1,0
10503102,Alexandre,Copacabana,Entire home/apt,218,3,0,1,0
52900993,Roberto,Freguesia (Jacarepaguá),Entire home/apt,901,1,0,1,0
52966539,Pedro,Ipanema,Entire home/apt,1998,1,0,1,0
17170692,Thiago,Copacabana,Entire home/apt,1300,7,0,1,0
52988408,Fernanda,Flamengo,Private room,71,4,1,2,0
14751804,Felipe,Barra da Tijuca,Entire home/apt,563,1,0,1,0
34316686,Sergio,Copacabana,Entire home/apt,2066,7,0,1,0
54501044,Fernanda,Ipanema,Entire home/apt,1502,1,0,1,0
54789919,Alessandra,Copacabana,Entire home/apt,1198,10,0,1,0
54843414,Eric,Botafogo,Entire home/apt,376,1,1,1,0
54862115,Mariaeduarda,Copacabana,Entire home/apt,1198,4,4,1,0
54872328,Rogerio,Copacabana,Entire home/apt,601,5,1,1,0
14177629,Bruna,Santa Teresa,Entire home/apt,71,7,1,1,0
54836248,Aline,Copacabana,Entire home/apt,680,4,0,1,0
54723084,Heliana Augusta,Barra da Tijuca,Entire home/apt,1300,1,0,1,0
54889498,Luiz Guilherme,Jacarepaguá,Entire home/apt,950,5,1,1,0
54894959,Aline,Engenho Novo,Shared room,101,1,0,1,0
29430319,Juliana,Copacabana,Entire home/apt,319,3,1,1,0
41165858,Alexandre,Barra da Tijuca,Entire home/apt,361,1,2,1,0
54882276,Juliana,Laranjeiras,Private room,300,1,0,1,0
52107316,Claudia,Gávea,Entire home/apt,398,3,2,1,0
52026698,Michelle,Copacabana,Entire home/apt,999,1,0,1,0
52035066,Elisabete,Tijuca,Private room,300,5,0,1,0
52036619,Lu,Santa Teresa,Entire home/apt,150,3,0,1,0
52076448,Luis,Botafogo,Private room,41,3,1,1,0
49356501,Indiara,Vila Isabel,Private room,90,1,0,1,0
667001,Gabo,Copacabana,Entire home/apt,650,7,1,1,0
4831615,Raul,Leblon,Entire home/apt,210,1,14,1,0
49806675,Vanessa,Jardim Botânico,Private room,180,4,2,1,0
6719129,Leticia,Barra da Tijuca,Entire home/apt,1198,1,0,1,0
5354545,Daniel,Copacabana,Private room,139,1,3,2,0
9815725,Raphael,Copacabana,Entire home/apt,383,1,3,1,0
49541548,Luiz,Copacabana,Entire home/apt,225,1,5,1,0
49555501,Pedro,Santa Teresa,Entire home/apt,199,3,1,2,0
38009296,Daniel,Leblon,Entire home/apt,1052,1,0,1,0
25643776,Joyce,Santa Teresa,Private room,101,4,0,2,0
13294984,Ana,Jacarepaguá,Entire home/apt,1878,25,0,1,0
1288093,Flavia,Ipanema,Entire home/apt,800,3,0,1,0
2871443,Cecilia,Botafogo,Entire home/apt,210,3,1,1,0
50047182,Marivalda Marques Soares,Centro,Entire home/apt,94,3,0,6,0
49815990,Renato,Jacarepaguá,Entire home/apt,901,20,0,1,0
49871378,Alberto,Jacarepaguá,Entire home/apt,999,1,3,1,0
44877015,Clara,Copacabana,Entire home/apt,349,1,0,2,0
49918637,Bernardo,Jacarepaguá,Entire home/apt,1100,1,0,1,0
51993939,Rodrigo,Leme,Entire home/apt,282,1,4,1,0
54462100,Anabel,Santa Teresa,Entire home/apt,240,1,0,1,0
15516064,Neimar,Copacabana,Entire home/apt,398,7,4,1,0
54264601,Nathalia,Barra da Tijuca,Entire home/apt,109,1,32,1,0
54319746,Karine,Cosme Velho,Entire home/apt,714,4,0,2,0
54472780,Roberta,Humaitá,Entire home/apt,417,4,0,1,0
14967715,Marcia,Barra da Tijuca,Entire home/apt,1499,15,0,1,0
43124387,Andréa,Barra da Tijuca,Entire home/apt,4131,20,0,1,0
57097355,João Lucas,Copacabana,Private room,64,1,69,4,0
12394412,Alexandre,Vila Isabel,Entire home/apt,225,1,0,1,0
59709349,Andrea P.,Laranjeiras,Entire home/apt,120,1,0,9,0
